"","unique.id","species","number.caught","weight.caught"
"147189","T-2019-901-48",40,33.5416666666667,0.240625
"147186","T-2019-901-48",42,1.45833333333333,0.147291666666667
"147196","T-2019-901-48",610,6515.83333333333,112.4375
"147263","T-2019-901-50",23,3.125,0.392708333333333
"147251","T-2019-901-50",40,561.458333333333,18.8541666666667
"147239","T-2019-901-50",64,62.7658237012463,1.65152573613904
"147254","T-2019-901-50",114,1.04166666666667,0.0125
"147257","T-2019-901-50",300,0.397916666666667,0.123980208333333
"147244","T-2019-901-50",304,3.125,0.0364583333333333
"147245","T-2019-901-50",340,14.5833333333333,0.0375
"147256","T-2019-901-50",610,25,0.314583333333333
"147235","T-2019-901-50",622,2.08333333333333,0.0229166666666667
"147248","T-2019-901-50",623,155.208333333333,0.98125
"147282","T-2019-901-51",40,97.2222222222222,0.518859649122807
"147269","T-2019-901-51",42,173.541666666667,12.828216374269
"147309","T-2019-901-51",43,25.5847953216374,2.3640350877193
"147302","T-2019-901-51",60,36.4361105095496,4.14642937598675
"147297","T-2019-901-51",63,6.14035087719298,0.274269005847953
"147289","T-2019-901-51",114,1.0233918128655,0.00204678362573099
"147278","T-2019-901-51",300,0.78187134502924,0.0256247076023392
"147296","T-2019-901-51",301,1.0233918128655,0.42266081871345
"147290","T-2019-901-51",304,3.07017543859649,0.00921052631578947
"147291","T-2019-901-51",320,2.04678362573099,0.0317251461988304
"147274","T-2019-901-51",340,18.4210526315789,0.0286549707602339
"147305","T-2019-901-51",610,15.3508771929825,0.269152046783626
"147311","T-2019-901-51",623,4.09356725146199,0.0153508771929825
"147303","T-2019-901-51",640,1.0233918128655,0.173976608187135
"147346","T-2019-901-52",10,1.47058823529412,0.198529411764706
"147334","T-2019-901-52",12,1.47058823529412,0.239705882352941
"147321","T-2019-901-52",30,1.47058823529412,0.0735294117647059
"147324","T-2019-901-52",40,25,0.0676470588235294
"147317","T-2019-901-52",42,42.75,0.95375
"147327","T-2019-901-52",43,117.647058823529,3.55882352941176
"147323","T-2019-901-52",60,20.943108897926,2.15714021648638
"147314","T-2019-901-52",62,32.6536565544761,3.70619001893304
"147313","T-2019-901-52",63,389.705882352941,11.4852941176471
"147328","T-2019-901-52",143,1.47058823529412,0.239705882352941
"147337","T-2019-901-52",300,1.96617647058824,0.141739705882353
"147326","T-2019-901-52",340,5.88235294117647,0.00882352941176471
"147318","T-2019-901-52",361,4.41176470588235,0.00147058823529412
"147336","T-2019-901-52",610,38.2352941176471,0.579411764705882
"147332","T-2019-901-52",623,2.94117647058824,0.0117647058823529
"147343","T-2019-901-52",640,2.94117647058824,0.025
"147372","T-2019-901-53",30,1.26811594202899,8.82608695652174
"147373","T-2019-901-53",40,72.2826086956522,0.513586956521739
"147369","T-2019-901-53",42,29.1666666666667,1.6231884057971
"147374","T-2019-901-53",43,51.9927536231884,3.70289855072464
"147363","T-2019-901-53",60,92.572463768116,10.893115942029
"147362","T-2019-901-53",62,84.963768115942,9.51086956521739
"147353","T-2019-901-53",63,34.2391304347826,1.08170289855072
"147355","T-2019-901-53",320,3.80434782608696,0.148369565217391
"147364","T-2019-901-53",340,2.53623188405797,0.00253623188405797
"147375","T-2019-901-53",610,36.7753623188406,0.546557971014493
"147367","T-2019-901-53",622,5.07246376811594,0.091304347826087
"147366","T-2019-901-53",623,1.26811594202899,0.00380434782608696
"147381","T-2019-901-54",40,24.1379310344828,0.116163793103448
"147392","T-2019-901-54",42,46.7672413793103,1.90086206896552
"147385","T-2019-901-54",43,27.1551724137931,2.14224137931035
"147383","T-2019-901-54",60,152.370689655172,20.2155172413793
"147376","T-2019-901-54",62,49.7844827586207,4.32974137931035
"147378","T-2019-901-54",63,2265.94827586207,48.426724137931
"147405","T-2019-901-58",12,25.9615384615385,2.41346153846154
"147400","T-2019-901-58",40,8.65384615384615,0.075
"147402","T-2019-901-58",43,21.1538461538462,0.773076923076923
"147409","T-2019-901-58",60,712.065702529484,8.76388556959365
"147401","T-2019-901-58",62,512.411225931778,47.664919245529
"147404","T-2019-901-58",63,1219.23076923077,24.5192307692308
"147403","T-2019-901-58",122,1.92307692307692,0.0288461538461538
"147399","T-2019-901-58",143,38.4615384615385,2.94230769230769
"147398","T-2019-901-58",300,1.46923076923077,0.121039423076923
"147416","T-2019-901-58",361,36.5384615384615,0.0615384615384615
"147410","T-2019-901-58",622,2.88461538461538,0.0451923076923077
"147434","T-2019-901-59",12,38,3.19
"147430","T-2019-901-59",42,5.168,0.5886
"147431","T-2019-901-59",43,162,6.52
"147429","T-2019-901-59",60,512.687305821229,19.0121542575372
"147443","T-2019-901-59",62,388.578512998265,32.3075277949986
"147445","T-2019-901-59",63,1071,26.3
"147451","T-2019-901-59",122,2,0.086
"147452","T-2019-901-59",143,20,1.59
"147446","T-2019-901-59",300,7.64,0.50078
"147444","T-2019-901-59",314,1,0.001
"147427","T-2019-901-59",361,178,0.179
"147424","T-2019-901-59",622,1,0.001
"147422","T-2019-901-59",640,1,0.01
"147501","T-2019-901-60",12,6.11888111888112,0.844405594405594
"147494","T-2019-901-60",43,268.006993006993,10.4265734265734
"147495","T-2019-901-60",60,1350.68406860925,112.41177087135
"147496","T-2019-901-60",62,237.766572638799,10.8013957284483
"147510","T-2019-901-60",63,143.181818181818,3.35314685314685
"147508","T-2019-901-60",122,2.44755244755245,0.0966783216783217
"147500","T-2019-901-60",143,19.5804195804196,1.56643356643357
"147513","T-2019-901-60",201,0.523776223776224,0.184990909090909
"147497","T-2019-901-60",300,14.0244755244755,0.541484265734266
"147490","T-2019-901-60",301,2.44755244755245,0.0685314685314685
"147487","T-2019-901-60",320,3.67132867132867,0.467482517482517
"147506","T-2019-901-60",361,35.4895104895105,0.0379370629370629
"147507","T-2019-901-60",640,7.34265734265734,0.12972027972028
"147519","T-2019-901-61",12,3,0.744
"147518","T-2019-901-61",40,17,0.644
"147516","T-2019-901-61",43,93,6.87
"147528","T-2019-901-61",60,1321,43
"147525","T-2019-901-61",62,18,1.14
"147517","T-2019-901-61",63,94,1.64
"147534","T-2019-901-61",143,2,0.298
"147523","T-2019-901-61",361,3,0.006
"147545","T-2019-901-62",10,1.98863636363636,0.21875
"147554","T-2019-901-62",31,0.994318181818182,0.0169034090909091
"147555","T-2019-901-62",40,142.1875,4.06676136363636
"147548","T-2019-901-62",42,0.994318181818182,0.0805397727272727
"147559","T-2019-901-62",43,7.95454545454545,1.26278409090909
"147560","T-2019-901-62",60,18.8920454545455,0.756676136363636
"147566","T-2019-901-62",62,22.8693181818182,2.08806818181818
"147567","T-2019-901-62",63,27.8409090909091,0.653267045454546
"147558","T-2019-901-62",64,8.94886363636364,0.1421875
"147569","T-2019-901-62",300,4.97159090909091,0.366903409090909
"147562","T-2019-901-62",340,41.7613636363636,0.116335227272727
"147568","T-2019-901-62",622,1.98863636363636,0.0377840909090909
"147556","T-2019-901-62",623,26.8465909090909,0.0884943181818182
"147579","T-2019-901-63",40,185.635359116022,6.1975138121547
"147573","T-2019-901-63",62,64.4052783975025,6.92356742773152
"147577","T-2019-901-63",64,29.1288905574845,0.400522245165411
"147586","T-2019-901-63",114,0.966850828729282,0.00386740331491713
"147572","T-2019-901-63",118,0.966850828729282,0.138259668508287
"147591","T-2019-901-63",340,7.73480662983425,0.00870165745856353
"147584","T-2019-901-63",623,39.6408839779006,0.137292817679558
"147616","T-2019-901-64",12,7.95454545454545,1.76988636363636
"147618","T-2019-901-64",40,568.75,15.0142045454545
"147619","T-2019-901-64",43,1.98863636363636,0.149147727272727
"147610","T-2019-901-64",60,14.1603974934841,0.785902060888365
"147611","T-2019-901-64",62,11.0391623010871,1.30814073267882
"147605","T-2019-901-64",64,3.74455198217662,0.0786355916257091
"147602","T-2019-901-64",118,0.994318181818182,2.26704545454545
"147608","T-2019-901-64",623,86.5056818181818,0.345028409090909
"147635","T-2019-901-68",40,469.318181818182,6.52272727272727
"147642","T-2019-901-68",60,141.603974934841,7.22180272167687
"147625","T-2019-901-68",62,44.1566492043483,4.0182550775957
"147638","T-2019-901-68",64,37.4455198217662,0.602872869130436
"147633","T-2019-901-68",114,1.98863636363636,0.0566761363636364
"147636","T-2019-901-68",118,0.994318181818182,0.111363636363636
"147628","T-2019-901-68",340,0.994318181818182,0.00397727272727273
"147621","T-2019-901-68",622,4.97159090909091,0.13125
"147620","T-2019-901-68",623,157.102272727273,0.513068181818182
"147645","T-2019-901-69",40,64.6306818181818,3.51988636363636
"147657","T-2019-901-69",43,0.994318181818182,0.3828125
"147653","T-2019-901-69",60,25.8522727272727,5.06107954545454
"147652","T-2019-901-69",114,0.994318181818182,0.00596590909090909
"147644","T-2019-901-69",300,0.994318181818182,0.135227272727273
"147665","T-2019-901-69",623,8.94886363636364,0.0268465909090909
"147736","T-2019-901-70",10,1.8716577540107,0.491310160427808
"147750","T-2019-901-70",12,12.1657754010695,0.954545454545454
"147752","T-2019-901-70",40,12.1657754010695,1.92780748663102
"147745","T-2019-901-70",42,78.6096256684492,3.02272727272727
"147749","T-2019-901-70",43,410.828877005348,38.8368983957219
"147744","T-2019-901-70",60,33.6898395721925,1.71256684491979
"147741","T-2019-901-70",62,45.855614973262,2.75133689839572
"147742","T-2019-901-70",300,1.8716577540107,0.165641711229947
"147730","T-2019-901-70",320,0.935828877005348,0.312566844919786
"147729","T-2019-901-70",640,0.935828877005348,0.0814171122994652
"147760","T-2019-901-71",30,1.94444444444444,1.05
"147765","T-2019-901-71",40,5.83333333333333,2.89722222222222
"147762","T-2019-901-71",42,27.2222222222222,1.4
"147756","T-2019-901-71",43,46.6666666666667,4.69583333333333
"147758","T-2019-901-71",300,0.972222222222222,0.112777777777778
"147757","T-2019-901-71",320,0.972222222222222,0.0330555555555556
"147754","T-2019-901-71",610,8.75,0.124444444444444
"147806","T-2019-901-72",10,4,3.1
"147813","T-2019-901-72",40,16,0.954
"147815","T-2019-901-72",42,9,0.728
"147812","T-2019-901-72",43,2,0.175
"147804","T-2019-901-72",300,2,0.462
"147811","T-2019-901-72",301,1,1.42
"147802","T-2019-901-72",304,3,0.054
"147780","T-2019-901-72",314,1,0.008
"147810","T-2019-901-72",340,12,0.026
"147854","T-2019-901-73",31,2.90055248618785,0.609116022099447
"147842","T-2019-901-73",40,261.049723756906,13.3425414364641
"147834","T-2019-901-73",64,699.093373379627,5.64372254551261
"147833","T-2019-901-73",350,2.90055248618785,0.0560773480662983
"147829","T-2019-901-73",623,14.5027624309392,0.0425414364640884
"147888","T-2019-901-74",10,2.94943820224719,1.17977528089888
"147866","T-2019-901-74",12,0.98314606741573,0.125842696629213
"147884","T-2019-901-74",40,262.5,18.188202247191
"147882","T-2019-901-74",41,0.893769152196118,0.330694586312564
"147868","T-2019-901-74",42,0.317556179775281,0.0428651685393258
"147876","T-2019-901-74",64,373.950314804335,3.23226361212064
"147862","T-2019-901-74",340,0.98314606741573,0.00098314606741573
"147859","T-2019-901-74",350,6.88202247191011,0.0894662921348315
"147894","T-2019-901-74",623,39.3258426966292,0.117977528089888
"147916","T-2019-901-75",10,3.88888888888889,1.23472222222222
"147908","T-2019-901-75",12,63.1944444444444,15.5555555555556
"147907","T-2019-901-75",31,10.6944444444444,1.53611111111111
"147901","T-2019-901-75",40,179.861111111111,17.9861111111111
"147903","T-2019-901-75",41,7.36531986531987,1.67340067340067
"147902","T-2019-901-75",64,98.8561723294629,0.849430814090199
"147928","T-2019-901-75",201,1.24833333333333,0.57239
"147924","T-2019-901-75",202,0.416111111111111,0.44625
"147906","T-2019-901-75",340,0.972222222222222,0.00291666666666667
"147900","T-2019-901-75",623,18.4722222222222,0.0116666666666667
"147941","T-2019-901-76",10,1.94444444444444,2.64444444444444
"147932","T-2019-901-76",12,297.5,58.7222222222222
"147952","T-2019-901-76",30,0.972222222222222,0.817638888888889
"147954","T-2019-901-76",31,1.94444444444444,0.672777777777778
"147945","T-2019-901-76",40,78.75,6.94166666666667
"147949","T-2019-901-76",41,2.94612794612795,0.827861952861953
"147936","T-2019-901-76",64,7.32267943181206,0.0622427751704026
"147939","T-2019-901-76",201,0.416111111111111,0.18683
"147940","T-2019-901-76",623,7.77777777777778,0.000972222222222222
"147964","T-2019-901-77",10,2.98295454545455,2.74431818181818
"147960","T-2019-901-77",11,3.97727272727273,6.07528409090909
"147955","T-2019-901-77",12,27.8409090909091,8.43181818181818
"147985","T-2019-901-77",14,7.95454545454545,1.45170454545455
"147982","T-2019-901-77",23,39.7727272727273,7.25852272727273
"147956","T-2019-901-77",40,5.96590909090909,1.14346590909091
"147986","T-2019-901-77",41,10.9375,4.703125
"147959","T-2019-901-77",60,0.994318181818182,0.184943181818182
"147977","T-2019-901-77",62,10.9375,1.60085227272727
"147978","T-2019-901-77",64,1.98863636363636,0.0377840909090909
"147970","T-2019-901-77",241,0.994318181818182,0.0278409090909091
"148019","T-2019-901-78",12,35.6104651162791,7.46802325581395
"148011","T-2019-901-78",14,3.05232558139535,0.999127906976744
"147997","T-2019-901-78",23,43.75,11.5988372093023
"148002","T-2019-901-78",30,1.01744186046512,0.48531976744186
"147994","T-2019-901-78",40,64.0988372093023,7.18313953488372
"148000","T-2019-901-78",41,1.01744186046512,0.12921511627907
"148016","T-2019-901-78",62,1.01744186046512,0.118023255813953
"147996","T-2019-901-78",201,7.12209302325581,0.715261627906977
"148024","T-2019-901-79",11,10.8757062146893,9.72881355932203
"148030","T-2019-901-79",12,3.95480225988701,2.58050847457627
"148060","T-2019-901-79",14,10.8757062146893,2.41242937853107
"148056","T-2019-901-79",16,0.988700564971751,2.19491525423729
"148051","T-2019-901-79",23,35.5932203389831,6.15960451977401
"148046","T-2019-901-79",30,2.96610169491525,12.4576271186441
"148037","T-2019-901-79",40,3.95480225988701,0.363841807909605
"148050","T-2019-901-79",41,1.9774011299435,1.02824858757062
"148036","T-2019-901-79",241,1.9774011299435,0.0889830508474576
"148028","T-2019-901-79",340,0.988700564971751,0.00395480225988701
"148027","T-2019-901-79",410,0.988700564971751,0.0622881355932203
"148118","T-2019-901-80",10,2.31788079470199,1.13344370860927
"148135","T-2019-901-80",23,2.31788079470199,0.254966887417219
"148142","T-2019-901-80",40,114.735099337748,13.7913907284768
"148145","T-2019-901-80",41,0,0.20976821192053
"148140","T-2019-901-80",201,23.1788079470199,4.85596026490066
"148147","T-2019-901-80",202,8.11258278145695,1.95860927152318
"148143","T-2019-901-80",340,2.31788079470199,0.00579470198675497
"148168","T-2019-901-81",10,17.7966101694915,3.49011299435028
"148176","T-2019-901-81",40,123.587570621469,5.19067796610169
"148154","T-2019-901-81",143,0.988700564971751,0.154237288135593
"148155","T-2019-901-81",301,0.988700564971751,0.789971751412429
"148185","T-2019-901-81",304,1.9774011299435,0.00692090395480226
"148192","T-2019-901-81",340,2.96610169491525,0.00593220338983051
"148191","T-2019-901-81",610,431.073446327684,5.4774011299435
"148213","T-2019-901-82",12,5.5379746835443,3.68829113924051
"148210","T-2019-901-82",23,4269.77848101266,584.810126582278
"148212","T-2019-901-82",41,0.671269658611431,0.240314537782892
"148208","T-2019-901-82",241,1.10759493670886,0.0409810126582278
"148203","T-2019-901-82",410,11.0759493670886,0.246993670886076
"148196","T-2019-901-82",610,7.75316455696202,0.0531645569620253
"148225","T-2019-901-83",10,28.2692307692308,11.5634615384615
"148223","T-2019-901-83",23,10.7692307692308,1.23980769230769
"148242","T-2019-901-83",31,0,0.502115384615385
"148247","T-2019-901-83",40,459.038461538461,70.8076923076923
"148243","T-2019-901-83",41,0.815850815850816,0.346736596736597
"148248","T-2019-901-83",201,28.8076923076923,9.39184615384615
"148238","T-2019-901-83",202,0.576153846153846,0.398741538461538
"148236","T-2019-901-83",304,1.34615384615385,0.0228846153846154
"148231","T-2019-901-83",610,12.1153846153846,0.0228846153846154
"148267","T-2019-901-84",12,11.6666666666667,6.09583333333333
"148270","T-2019-901-84",23,4337.08333333333,701.944444444444
"148266","T-2019-901-84",31,10.6944444444444,6.475
"148262","T-2019-901-84",40,3.88888888888889,0.797222222222222
"148271","T-2019-901-84",41,1.76767676767677,0.400673400673401
"148253","T-2019-901-84",241,1.94444444444444,0.09625
"148250","T-2019-901-84",410,6.80555555555556,0.130277777777778
"148278","T-2019-901-86",10,3.84615384615385,0.271153846153846
"148296","T-2019-901-86",23,0.961538461538461,0.000961538461538461
"148277","T-2019-901-86",40,173.076923076923,29.3269230769231
"148287","T-2019-901-86",201,6.73076923076923,0.9375
"148294","T-2019-901-86",202,1.92307692307692,0.0884615384615385
"148279","T-2019-901-86",320,0.961538461538461,0.590384615384615
"148275","T-2019-901-86",340,0.961538461538461,0.000961538461538461
"148276","T-2019-901-86",610,0.961538461538461,0.000961538461538461
"148335","T-2019-901-88",10,1.96629213483146,0.196629213483146
"148336","T-2019-901-88",42,150.204073033708,14.2526685393258
"148337","T-2019-901-88",43,0.98314606741573,0.0973314606741573
"148331","T-2019-901-88",300,0.375561797752809,0.0165237359550562
"148322","T-2019-901-88",610,199.578651685393,3.12640449438202
"148400","T-2019-901-90",10,2.98295454545455,0.939630681818182
"148415","T-2019-901-90",40,330.113636363636,8.35227272727273
"148409","T-2019-901-90",42,51.7075284090909,5.26188210227273
"148395","T-2019-901-90",201,0.425568181818182,0.155781818181818
"148396","T-2019-901-90",300,0.379829545454545,0.0856038352272727
"148393","T-2019-901-90",304,0.994318181818182,0.0188920454545455
"148394","T-2019-901-90",340,0.994318181818182,0.00397727272727273
"148437","T-2019-901-91",10,68.8202247191011,25.6601123595506
"148426","T-2019-901-91",40,165.168539325843,10.126404494382
"148432","T-2019-901-91",42,54.6196629213483,7.66214887640449
"148446","T-2019-901-91",201,4.62865168539326,1.25150561797753
"148441","T-2019-901-91",301,0.98314606741573,0.0855337078651685
"148455","T-2019-901-91",304,3.93258426966292,0.0570224719101124
"148463","T-2019-901-91",340,3.93258426966292,0.0127808988764045
"148436","T-2019-901-91",620,4.91573033707865,0.699016853932584
"148492","T-2019-901-92",31,2,0.188
"148496","T-2019-901-92",40,243,15.3
"148493","T-2019-901-92",42,0.646,0.110635
"148480","T-2019-901-92",64,82.8508872856451,0.602551907531964
"148478","T-2019-901-92",350,2,0.082
"148482","T-2019-901-92",610,1,0.01
"148485","T-2019-901-92",623,6,0.012
"148533","T-2019-901-94",40,325.551470588235,14.1544117647059
"148536","T-2019-901-94",42,18.0147058823529,0.997242647058823
"148535","T-2019-901-94",64,9.00735294117647,0.0244485294117647
"148515","T-2019-901-94",314,1.28676470588235,0.00128676470588235
"148540","T-2019-901-94",340,6.43382352941176,0.0141544117647059
"148520","T-2019-901-94",623,3.86029411764706,0.0102941176470588
"148567","T-2019-901-95",10,3.5958904109589,0.214554794520548
"148550","T-2019-901-95",30,1.1986301369863,0.075513698630137
"148548","T-2019-901-95",40,88.6986301369863,3.04452054794521
"148547","T-2019-901-95",42,228.035787671233,14.8941780821918
"148558","T-2019-901-95",43,23.972602739726,2.67294520547945
"148555","T-2019-901-95",201,4.1041095890411,3.16165068493151
"148557","T-2019-901-95",300,4.80770547945206,1.7678595890411
"148574","T-2019-901-95",304,19.1780821917808,0.300856164383562
"148575","T-2019-901-95",320,11.986301369863,4.31506849315069
"148568","T-2019-901-95",340,2.3972602739726,0.00479452054794521
"148563","T-2019-901-95",623,1.1986301369863,0.00479452054794521
"148560","T-2019-901-95",640,4.79452054794521,0.27208904109589
"148584","T-2019-901-96",10,1.9774011299435,0.279802259887006
"148592","T-2019-901-96",40,3.95480225988701,0.0296610169491525
"148578","T-2019-901-96",42,252.606073446328,28.666384180791
"148591","T-2019-901-96",43,85.0282485875706,21.9491525423729
"148576","T-2019-901-96",201,0.846327683615819,1.02864406779661
"148593","T-2019-901-96",300,4.1545197740113,1.45823446327684
"148589","T-2019-901-96",320,0.988700564971751,0.0108757062146893
"148586","T-2019-901-96",610,46.4689265536723,0.929378531073446
"148616","T-2019-901-97",10,8.51351351351351,1.33378378378378
"148597","T-2019-901-97",40,16.0810810810811,4.98513513513513
"148607","T-2019-901-97",42,639.190810810811,67.0202702702703
"148602","T-2019-901-97",43,63.3783783783784,14
"148603","T-2019-901-97",300,28.9081081081081,4.47754054054054
"148596","T-2019-901-97",610,1540,27.0540540540541
"148640","T-2019-901-98",40,2175.70921985816,18.8652482269504
"148641","T-2019-901-98",42,8.0177304964539,0.946985815602837
"148633","T-2019-901-98",43,1.24113475177305,0.372340425531915
"148620","T-2019-901-98",64,261.746839264772,1.88831648326728
"148619","T-2019-901-98",301,4.9645390070922,0.489007092198582
"148635","T-2019-901-98",304,8.68794326241135,0.11790780141844
"148621","T-2019-901-98",314,13.6524822695035,0.119148936170213
"148626","T-2019-901-98",340,58.3333333333333,0.214716312056738
"148630","T-2019-901-98",610,18.6170212765957,0.373581560283688
"148631","T-2019-901-98",623,34.7517730496454,0.0918439716312057
"144161","T-2019-901-100",10,6.92090395480226,3.28248587570621
"144171","T-2019-901-100",23,0.988700564971751,0.00889830508474576
"144152","T-2019-901-100",40,21.7514124293785,1.83898305084746
"144157","T-2019-901-100",42,2.96610169491525,0.326271186440678
"144196","T-2019-901-100",301,0.988700564971751,0.102824858757062
"144154","T-2019-901-100",340,2.96610169491525,0.00395480225988701
"144166","T-2019-901-100",350,0.988700564971751,0.0444915254237288
"144187","T-2019-901-100",620,1.9774011299435,1.25564971751412
"144247","T-2019-901-101",40,201.086956521739,8.79347826086956
"144239","T-2019-901-101",60,2.17391304347826,0.458695652173913
"144218","T-2019-901-101",64,863.04347826087,5.72826086956522
"144229","T-2019-901-101",301,5.43478260869565,0.541304347826087
"144209","T-2019-901-101",304,2.17391304347826,0.0347826086956522
"144200","T-2019-901-101",306,3.26086956521739,0.0141304347826087
"144201","T-2019-901-101",314,7.60869565217391,0.0108695652173913
"144221","T-2019-901-101",340,2.17391304347826,0.00760869565217391
"144240","T-2019-901-101",620,3.26086956521739,0.829347826086956
"144210","T-2019-901-101",623,21.7391304347826,0.0619565217391304
"144287","T-2019-901-102",40,475.471698113208,29.2767295597484
"144296","T-2019-901-102",64,157.506689665392,1.22689421423568
"144306","T-2019-901-102",301,1.10062893081761,0.183805031446541
"144292","T-2019-901-102",304,2.20125786163522,0.0286163522012579
"144294","T-2019-901-102",314,3.30188679245283,0.00220125786163522
"144301","T-2019-901-102",350,2.20125786163522,0.0363207547169811
"144303","T-2019-901-102",620,2.20125786163522,0.64937106918239
"144286","T-2019-901-102",623,22.0125786163522,0.0924528301886793
"144358","T-2019-901-103",10,8.22147651006711,2.66610738255034
"144360","T-2019-901-103",40,72.8187919463087,5.81375838926174
"144348","T-2019-901-103",42,1.13808724832215,0.12289932885906
"144343","T-2019-901-103",60,8.36318778138656,1.52210017621235
"144355","T-2019-901-103",118,3.52348993288591,1.66778523489933
"144344","T-2019-901-103",301,1.1744966442953,1.01006711409396
"144336","T-2019-901-103",304,5.87248322147651,0.0552013422818792
"144359","T-2019-901-103",306,5.87248322147651,0.0129194630872483
"144339","T-2019-901-103",340,16.4429530201342,0.0340604026845638
"144350","T-2019-901-103",610,1.1744966442953,0.0011744966442953
"144315","T-2019-901-103",620,21.1409395973154,5.90771812080537
"144324","T-2019-901-103",623,2.3489932885906,0.0105704697986577
"144390","T-2019-901-105",10,7.73480662983425,2.86187845303867
"144389","T-2019-901-105",23,0.966850828729282,0.0821823204419889
"144392","T-2019-901-105",40,74.4475138121547,4.06077348066298
"144400","T-2019-901-105",42,4.83425414364641,0.735773480662983
"144397","T-2019-901-105",64,13.5359116022099,0.129558011049724
"144408","T-2019-901-105",118,0.966850828729282,1.78867403314917
"144410","T-2019-901-105",301,3.86740331491713,1.64364640883978
"144412","T-2019-901-105",306,0.966850828729282,0.00483425414364641
"144403","T-2019-901-105",340,3.86740331491713,0.00386740331491713
"144378","T-2019-901-105",620,3.86740331491713,1.65331491712707
"144458","T-2019-901-106",10,1.16666666666667,0.0805
"144464","T-2019-901-106",40,241.5,9.38
"144453","T-2019-901-106",42,18.6666666666667,2.07666666666667
"144459","T-2019-901-106",64,299.833333333333,2.15833333333333
"144442","T-2019-901-106",301,1.16666666666667,0.316166666666667
"144460","T-2019-901-106",314,5.83333333333333,0.007
"144447","T-2019-901-106",620,2.33333333333333,0.781666666666667
"144438","T-2019-901-106",623,1.16666666666667,0.00466666666666667
"144469","T-2019-901-107",40,1020.83333333333,23.1388888888889
"144487","T-2019-901-107",42,4.86111111111111,0.316944444444444
"144489","T-2019-901-107",64,486.111111111111,3.10138888888889
"144524","T-2019-901-107",301,2.91666666666667,0.421944444444444
"144492","T-2019-901-107",304,0.972222222222222,0.0184722222222222
"144494","T-2019-901-107",314,104.027777777778,0.722361111111111
"144510","T-2019-901-107",340,1.94444444444444,0.00291666666666667
"144509","T-2019-901-107",350,5.83333333333333,0.203194444444444
"144519","T-2019-901-107",501,0.972222222222222,0.0875
"144491","T-2019-901-107",620,0.972222222222222,0.355833333333333
"144476","T-2019-901-107",623,23.3333333333333,0.0563888888888889
"144549","T-2019-901-108",31,0.966850828729282,0.00386740331491713
"144531","T-2019-901-108",40,208.839779005525,13.2458563535912
"144529","T-2019-901-108",42,0.966850828729282,0.116022099447514
"144540","T-2019-901-108",64,1754.83425414365,9.48480662983425
"144560","T-2019-901-108",314,0.966850828729282,0.0125690607734807
"144552","T-2019-901-108",620,0.966850828729282,0.332596685082873
"144554","T-2019-901-108",623,4.83425414364641,0.0203038674033149
"144618","T-2019-901-109",40,227.830188679245,5.43710691823899
"144614","T-2019-901-109",42,59.0135220125786,7.49803459119497
"144602","T-2019-901-109",64,397.91163704941,1.73671849920524
"144588","T-2019-901-109",304,2.20125786163522,0.0319182389937107
"144608","T-2019-901-109",314,1.10062893081761,0.00110062893081761
"144611","T-2019-901-109",340,2.20125786163522,0.00550314465408805
"144617","T-2019-901-109",620,2.20125786163522,0.581132075471698
"144609","T-2019-901-109",623,4.40251572327044,0.00990566037735849
"144702","T-2019-901-111",10,6.96022727272727,2.85369318181818
"144714","T-2019-901-111",30,0.994318181818182,46.6335227272727
"144716","T-2019-901-111",40,103.409090909091,1.74005681818182
"144707","T-2019-901-111",42,219.034375,20.1046164772727
"144694","T-2019-901-111",43,160.085227272727,23.3664772727273
"144705","T-2019-901-111",50,0.994318181818182,0.148153409090909
"144715","T-2019-901-111",60,7.08019874674203,1.21779418443963
"144706","T-2019-901-111",64,26.2118638752364,0.164760287215771
"144696","T-2019-901-111",122,0.994318181818182,0.00894886363636364
"144683","T-2019-901-111",300,0.189914772727273,0.0436545454545455
"144697","T-2019-901-111",301,0.994318181818182,0.812357954545454
"144688","T-2019-901-111",304,6.96022727272727,0.0944602272727273
"144699","T-2019-901-111",340,16.9034090909091,0.0357954545454545
"144712","T-2019-901-111",610,0.994318181818182,0.0129261363636364
"144725","T-2019-901-113",10,2,0.9
"144733","T-2019-901-113",12,1,3.12
"144738","T-2019-901-113",42,4,0.13
"144728","T-2019-901-113",43,6,1.15
"144723","T-2019-901-113",304,1,0.012
"144740","T-2019-901-113",320,1,0.114
"144739","T-2019-901-113",610,2,0.027
"144798","T-2019-901-114",60,75.5681818181818,10.5397727272727
"144792","T-2019-901-114",62,5.96590909090909,0.825284090909091
"144771","T-2019-901-114",340,1.98863636363636,0.00198863636363636
"144772","T-2019-901-114",361,0.994318181818182,0.000994318181818182
"144846","T-2019-901-115",10,1.94444444444444,0.668888888888889
"144858","T-2019-901-115",31,0.972222222222222,0.00291666666666667
"144859","T-2019-901-115",40,52.5,1.67222222222222
"144862","T-2019-901-115",64,1375.69444444444,6.3875
"144849","T-2019-901-115",314,5.83333333333333,0.0330555555555556
"144845","T-2019-901-115",320,0.972222222222222,0.158472222222222
"144821","T-2019-901-115",501,0.972222222222222,0.0748611111111111
"144823","T-2019-901-115",610,21.3888888888889,0.04375
"144820","T-2019-901-115",620,1.94444444444444,1.4875
